Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Primary and Secondary Syphilis,Kalawao County,HI,15005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,90,0,0
Primary and Secondary Syphilis,Kauai County,HI,15007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"69,512",0,0
Primary and Secondary Syphilis,Maui County,HI,15009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"160,202",8,5
Primary and Secondary Syphilis,Ada County,ID,16001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"416,464",4,1
Primary and Secondary Syphilis,Adams County,ID,16003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,828",0,0
Primary and Secondary Syphilis,Bannock County,ID,16005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"83,249",0,0
Primary and Secondary Syphilis,Bear Lake County,ID,16007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,943",0,0
Primary and Secondary Syphilis,Benewah County,ID,16009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,044",0,0
Primary and Secondary Syphilis,Bingham County,ID,16011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"45,290",0,0
Primary and Secondary Syphilis,Blaine County,ID,16013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,329",1,4.7
Primary and Secondary Syphilis,Boise County,ID,16015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,795",0,0
Primary and Secondary Syphilis,Bonner County,ID,16017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,699",0,0
Primary and Secondary Syphilis,Bonneville County,ID,16019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"107,517",4,3.7
Primary and Secondary Syphilis,Boundary County,ID,16021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,853",0,0
Primary and Secondary Syphilis,Butte County,ID,16023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,642",0,0
Primary and Secondary Syphilis,Camas County,ID,16025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,042",0,0
Primary and Secondary Syphilis,Canyon County,ID,16027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"198,871",1,0.5
Primary and Secondary Syphilis,Caribou County,ID,16029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,808",0,0
Primary and Secondary Syphilis,Cassia County,ID,16031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,331",0,0
Primary and Secondary Syphilis,Clark County,ID,16033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,867,0,0
Primary and Secondary Syphilis,Clearwater County,ID,16035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,577",0,0
Primary and Secondary Syphilis,Custer County,ID,16037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,249",0,0
Primary and Secondary Syphilis,Elmore County,ID,16039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,170",0,0
Primary and Secondary Syphilis,Franklin County,ID,16041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,854",0,0
Primary and Secondary Syphilis,Fremont County,ID,16043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,927",0,0
Primary and Secondary Syphilis,Gem County,ID,16045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,686",0,0
Primary and Secondary Syphilis,Gooding County,ID,16047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,080",0,0
Primary and Secondary Syphilis,Idaho County,ID,16049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,116",0,0
Primary and Secondary Syphilis,Jefferson County,ID,16051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,914",0,0
Primary and Secondary Syphilis,Jerome County,ID,16053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,514",0,0
Primary and Secondary Syphilis,Kootenai County,ID,16055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"144,265",2,1.4
Primary and Secondary Syphilis,Latah County,ID,16057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,078",0,0
Primary and Secondary Syphilis,Lemhi County,ID,16059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,712",0,0
Primary and Secondary Syphilis,Lewis County,ID,16061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,902",0,0
Primary and Secondary Syphilis,Lincoln County,ID,16063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,315",0,0
Primary and Secondary Syphilis,Madison County,ID,16065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,450",0,0
Primary and Secondary Syphilis,Minidoka County,ID,16067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,292",0,0
Primary and Secondary Syphilis,Nez Perce County,ID,16069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,915",0,0
Primary and Secondary Syphilis,Oneida County,ID,16071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,275",0,0
Primary and Secondary Syphilis,Owyhee County,ID,16073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,472",0,0
Primary and Secondary Syphilis,Payette County,ID,16075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,610",0,0
Primary and Secondary Syphilis,Power County,ID,16077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,719",0,0
Primary and Secondary Syphilis,Shoshone County,ID,16079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,690",0,0
Primary and Secondary Syphilis,Teton County,ID,16081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,275",0,0
Primary and Secondary Syphilis,Twin Falls County,ID,16083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"79,957",0,0
Primary and Secondary Syphilis,Valley County,ID,16085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,606",0,0
Primary and Secondary Syphilis,Washington County,ID,16087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,944",0,0
Primary and Secondary Syphilis,Adams County,IL,17001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"67,130",0,0
Primary and Secondary Syphilis,Alexander County,IL,17003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,629",0,0
Primary and Secondary Syphilis,Bond County,IL,17005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,470",0,0
Primary and Secondary Syphilis,Boone County,IL,17007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,957",1,1.9
Primary and Secondary Syphilis,Brown County,IL,17009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,860",0,0
Primary and Secondary Syphilis,Bureau County,IL,17011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,056",1,2.9
Primary and Secondary Syphilis,Calhoun County,IL,17013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,059",0,0
Primary and Secondary Syphilis,Carroll County,IL,17015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,910",0,0
Primary and Secondary Syphilis,Cass County,IL,17017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,324",0,0
Primary and Secondary Syphilis,Champaign County,IL,17019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"204,897",1,0.5
Primary and Secondary Syphilis,Christian County,IL,17021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,298",0,0
Primary and Secondary Syphilis,Clark County,IL,17023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,182",0,0
Primary and Secondary Syphilis,Clay County,IL,17025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,566",0,0
Primary and Secondary Syphilis,Clinton County,IL,17027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,907",0,0
Primary and Secondary Syphilis,Coles County,IL,17029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,697",1,1.9
Primary and Secondary Syphilis,Cook County,IL,17031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,240,700",724,13.8
Primary and Secondary Syphilis,Crawford County,IL,17033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,505",0,0
Primary and Secondary Syphilis,Cumberland County,IL,17035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,939",0,0
Primary and Secondary Syphilis,Dekalb County,IL,17037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"104,741",0,0
Primary and Secondary Syphilis,De Witt County,IL,17039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,420",0,0
Primary and Secondary Syphilis,Douglas County,IL,17041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,887",0,0
Primary and Secondary Syphilis,Dupage County,IL,17043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"932,126",19,2
Primary and Secondary Syphilis,Edgar County,IL,17045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,960",0,0
Primary and Secondary Syphilis,Edwards County,IL,17047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,672",0,0
Primary and Secondary Syphilis,Effingham County,IL,17049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,307",0,0
Primary and Secondary Syphilis,Fayette County,IL,17051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,060",0,0
Primary and Secondary Syphilis,Ford County,IL,17053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,832",0,0
Primary and Secondary Syphilis,Franklin County,IL,17055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,202",0,0
Primary and Secondary Syphilis,Fulton County,IL,17057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,346",0,0
Primary and Secondary Syphilis,Gallatin County,IL,17059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,415",0,0
Primary and Secondary Syphilis,Greene County,IL,17061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,629",0,0
Primary and Secondary Syphilis,Grundy County,IL,17063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,228",0,0
Primary and Secondary Syphilis,Hamilton County,IL,17065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,368",0,0
Primary and Secondary Syphilis,Hancock County,IL,17067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,618",0,0
Primary and Secondary Syphilis,Hardin County,IL,17069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,181",0,0
Primary and Secondary Syphilis,Henderson County,IL,17071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,990",0,0
Primary and Secondary Syphilis,Henry County,IL,17073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,860",1,2
Primary and Secondary Syphilis,Iroquois County,IL,17075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,982",1,3.5
Primary and Secondary Syphilis,Jackson County,IL,17077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,814",6,10
Primary and Secondary Syphilis,Jasper County,IL,17079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,592",2,20.9
Primary and Secondary Syphilis,Jefferson County,IL,17081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,644",1,2.6
Primary and Secondary Syphilis,Jersey County,IL,17083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,641",0,0
Primary and Secondary Syphilis,Jo Daviess County,IL,17085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,407",0,0
